'国家'	0.01719424336732062	0.020219993529602073	0.017486797467911725
'利润'	1.8053955535686652	0.50549983824005174	4.4241597593816664
'净利'	0.3094963806117712	0.48527984471044966	1.1366418354142622
'技术'	6.2071218556027441	4.0642186994500156	4.2143181897667263
'下降'	0.8253236816313898	0.62681979941766419	7.9390060504319244
'优势'	3.7139565673412545	1.2940795858945326	0.73444549365229261
'市场'	12.947265255592427	7.0163377547719188	11.401391949078446
'业绩'	3.5420141336680482	2.6690391459074734	10.072395341517154
'产业'	4.2813665984628351	1.4760595276609512	1.3989437974329382
'净利润'	2.8370501556079026	2.1433193141378193	8.6734515440842159
'发展'	10.935538781615914	7.0567777418311231	3.9869898226838738
'收入'	3.3356832132602006	2.2848592688450342	6.6449830378064556
'提升'	5.5709348510118808	2.9318990617923002	1.1891022278179975
'同比'	2.871438642342544	2.8105791006146879	9.6701989997551845
'我国'	3.4732371601987655	0.46505985118084764	0.69947189871646909
'实现'	7.3935246479478662	4.3068586218052411	7.0296925821005143
'万元'	7.3763304045805462	8.3104173406664508	17.609205050187107
'未来'	6.5853952096837984	2.9116790682626985	3.7771482530689333
'亿元'	7.5310785948864316	7.4813976059527665	13.779596404714441
'下滑'	0.72215822142746611	0.84923972824328697	6.8373378099534854
'出现'	1.134820062243161	1.2131996117761241	4.6689749239324305
'有望'	3.3184889698928801	0.86945972177288899	0.41968313922988143
'行业'	10.471294210698257	5.8840181171142021	8.5860175567446575
'显示'	2.527553774996131	3.3362989323843419	5.8580771517504289
'年月日'	0.01719424336732062	8.5530572630216763	4.8438428986115483
'国内'	5.8460427448890107	2.7499191200258815	2.2557968733606124
'增长'	5.6225175811138435	4.3068586218052411	5.8231035568146057
'披露'	0.7737409515294279	2.3657392429634423	4.4941069492533137
'深圳'	0.68776973469282487	3.2958589453251377	0.89182667086349809
'股东'	0.89410065510067227	2.7499191200258815	3.6897142657293744
'涨停'	3.4388486734641242	1.8804593982529925	0.76941908858811592
'营业'	2.0633092040784744	2.1230993206082172	5.8930507466862521
'培训'	9.1129489846799281	2.4263992235522482	0.34973594935823454
'互动'	2.4415825581595278	3.3767389194435458	0.33224915189032284
'影响'	1.1692085489778021	1.6782594629569718	6.1728395061728394
'研发'	8.0125174091714086	4.0035587188612105	3.4623858986465219
'家居'	0.22352516377516807	12.415076027175672	0.087433987339558636
'属于'	0.60179851785622174	0.84923972824328697	1.1191550379463504
'平台'	5.4677693908079572	2.5072791976706568	0.92680026579932151
'登陆'	0.87690641173335171	2.1028793270786155	0.2797887594865876
'基础'	1.4787049295895736	0.74813976059527665	0.15738117721120554
'投资'	7.5998555683557152	5.2571983176965382	5.3159864302451654
'存在'	1.134820062243161	0.76835975412487867	4.2143181897667263
'评级'	2.630719235200055	0.42461986412164349	1.0666946455426154
'杭州'	0.24071940714248868	4.6708185053380777	0.94428706326723333
'导致'	0.39546759744837429	0.64703979294726632	3.6897142657293744
'项目'	9.353668391822417	8.4115173083144619	6.8373378099534854
'报告'	1.1176258188758403	1.132319637657716	2.6405064176546706
'推进'	2.6994962086693373	1.1727596247169201	0.38470954429405796
'产品世界'	0.5674100311215805	1.6580394694273699	0.22732836708285245
'风险'	2.046114960711154	1.2940795858945326	6.522575455531074
'良好'	1.6506473632627796	0.48527984471044966	0.4546567341657049
'查看'	0.75654670816210723	2.1837593011970236	0.75193229112020421
'发现'	0.3094963806117712	0.50549983824005174	2.5180988353792886
'打造'	2.4071940714248869	1.0109996764801035	0.2797887594865876
'基金'	3.0433810760157503	3.8013587835651892	0.99674745567096845
'期内'	0.48143881428497737	0.68747978000647036	2.2208232784247892
'去年'	1.0144603586719165	1.2334196053057263	2.6579932151225827
'品牌'	9.0097835244760045	6.3490779682950498	6.6449830378064556
'交易'	1.8741725270379477	4.7921384665156914	2.2732836708285244
